what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20110509,"org.eclipse.jdt.launching.macosx",1327675503437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675503946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675520366
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327675521930
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1327675525468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675528951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675540238
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675540401
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675540462
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675560930
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675561025
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675562710
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675595021
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675627099
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675646280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675648592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675649203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675649420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675662131
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327675680209
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675688261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675697614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675698360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675703770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675782905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675821644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675830261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675837464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675841232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675841349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675846825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675860301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675862329
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675865917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675869012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675869589
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675872425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675874153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675874741
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675878175
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675895491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675896957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675897546
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675897608
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675897698
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675900916
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675907809
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675908453
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675919692
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675920749
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327675939027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675953026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675954244
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675971826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675974964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675975518
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327675986185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675987597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675988556
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1327676013847
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1327676014052
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1327676014116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676014447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676019972
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1327676020962
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327676021652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676034261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676035528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676044644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676046183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676054127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676057681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676057749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676074245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676086854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676097148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676108441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676109632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676113561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676130429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676135875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676137116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676141596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676147111
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327676149740
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327676178052
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676181298
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676181369
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1327676239562
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676240691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676242025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676243551
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327676251417
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676251768
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676251839
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676260980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676262072
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676264596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327676269210
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1327676269256
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676270452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327676275978
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676288224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676289176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676290621
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676297263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676309466
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1327676353246
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1327676362232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676371716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1327676371840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676394687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676397646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676397741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676399842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327676422913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327676424615
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676440316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676441574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676442684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327676471581
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676499707
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676540710
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676557904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676559549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676567635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676588457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676588523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676605223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676641670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676662025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676689162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676707104
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676733716
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676735224
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676735863
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676738745
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676780637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676862613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676862936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676923819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327676925141
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327676929277
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327676947739
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677044654
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327677088524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677089537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677090130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677112395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677113780
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677120174
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677122246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327677125906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327677127703
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327677149089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677150737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677151060
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677151105
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677185503
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677187617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677196849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677198245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677209930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677217672
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677218535
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677219018
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677220020
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677221425
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677222413
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327677278114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677289777
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1327677309354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677316118
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1327677316177
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677329731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677339051
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327677339526
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677418808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677420585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327677426121
