what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681203563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681203825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681206772
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327681209014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681209835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681210186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681210463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681212948
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327681215135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681215943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681216336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681216604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681219388
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327681221725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681222441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681222813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681223093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681225905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681253491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681309330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681317826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681319712
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327681330810
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327681333350
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327681333350
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327681341709
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327681348481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681349413
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681349759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681350009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681352648
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327681354153
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681355927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681356311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681356565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681368330
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327681370449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681372138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681372497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681372747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681375384
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327681377656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681378697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681379137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681379401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681382006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681389879
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681393987
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1327681394228
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327681447696
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327681449180
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327681450204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327681457960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327686030696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327686151764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327686934724
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1327686935013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327686935174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327686936641
